,LISTING_URL,MAKE,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,ENGINE_CAP_CC,MILEAGE_KM,VEHICLE_TYPE
0,https://www.sgcarmart.com/used_cars/info.php?ID=926740&DL=3093,Kia,61800,8120.0,24-Apr-2017,1591,65000.0,Mid-Sized Sedan
1,https://www.sgcarmart.com/used_cars/info.php?ID=921465&DL=2097,Subaru,60800,8810.0,26-Aug-2016,1600,82740.0,SUV
2,https://www.sgcarmart.com/used_cars/info.php?ID=924961&DL=2689,BMW,72777,7300.0,25-Jan-2011,2497,149563.0,Luxury Sedan
3,https://www.sgcarmart.com/used_cars/info.php?ID=926333&DL=2305,Volvo,48800,9990.0,20-Jun-2014,1560,120000.0,Luxury Sedan
4,https://www.sgcarmart.com/used_cars/info.php?ID=926752&DL=2792,Toyota,58800,8800.0,06-Apr-2016,1598,49980.0,Mid-Sized Sedan
5,https://www.sgcarmart.com/used_cars/info.php?ID=926631&DL=3626,Toyota,75800,9660.0,05-Jul-2017,1798,59337.0,MPV
6,https://www.sgcarmart.com/used_cars/info.php?ID=926694&DL=1034,Toyota,75800,9870.0,05-May-2017,1797,,MPV
7,https://www.sgcarmart.com/used_cars/info.php?ID=893687&DL=1277,Mitsubishi,53800,6250.0,26-Nov-2018,1193,65000.0,Mid-Sized Sedan
8,https://www.sgcarmart.com/used_cars/info.php?ID=911185&DL=1198,Honda,34800,6960.0,27-Sep-2010,1497,117126.0,Mid-Sized Sedan
9,https://www.sgcarmart.com/used_cars/info.php?ID=918538&DL=3287,BMW,80200,15850.0,27-Nov-2013,1997,130000.0,Luxury Sedan
10,https://www.sgcarmart.com/used_cars/info.php?ID=892712&DL=2296,Lexus,126800,12510.0,09-Jan-2019,1987,13000.0,SUV
11,https://www.sgcarmart.com/used_cars/info.php?ID=916807&DL=2021,Toyota,12700,7560.0,18-May-2007,1598,146000.0,Mid-Sized Sedan
12,https://www.sgcarmart.com/used_cars/info.php?ID=884866&DL=3518,Toyota,166800,14920.0,15-Jan-2020,2493,7995.0,MPV
13,https://www.sgcarmart.com/used_cars/info.php?ID=917652&DL=2341,Mercedes-Benz,66800,6680.0,16-Dec-2010,1796,,Luxury Sedan
14,https://www.sgcarmart.com/used_cars/info.php?ID=926643&DL=1000,Toyota,11800,10930.0,11-Oct-2006,1998,147000.0,Luxury Sedan
15,https://www.sgcarmart.com/used_cars/info.php?ID=917815&DL=1194,Kia,28800,5860.0,11-Aug-2010,1591,,Mid-Sized Sedan
16,https://www.sgcarmart.com/used_cars/info.php?ID=924324&DL=2962,Hyundai,22800,6570.0,18-Mar-2009,2656,135000.0,SUV
17,https://www.sgcarmart.com/used_cars/info.php?ID=913124&DL=3329,Mazda,45000,8700.0,25-Jun-2015,1496,101500.0,Mid-Sized Sedan
18,https://www.sgcarmart.com/used_cars/info.php?ID=926719&DL=3298,Honda,17000,7380.0,09-Apr-2008,1339,130850.0,Mid-Sized Sedan
19,https://www.sgcarmart.com/used_cars/info.php?ID=920850&DL=2296,Audi,45800,18780.0,28-Oct-2011,1984,133000.0,Sports Car
20,https://www.sgcarmart.com/used_cars/info.php?ID=926608&DL=2954,Volkswagen,98888,13040.0,20-Sep-2016,1984,72000.0,Luxury Sedan
21,https://www.sgcarmart.com/used_cars/info.php?ID=920210&DL=1149,Nissan,60888,8830.0,26-Oct-2016,1197,44545.0,SUV
22,https://www.sgcarmart.com/used_cars/info.php?ID=898003&DL=3137,BMW,103000,10400.0,28-Dec-2018,1499,38300.0,Hatchback
23,https://www.sgcarmart.com/used_cars/info.php?ID=926639&DL=2875,Porsche,157800,25290.0,19-Dec-2014,2967,65000.0,SUV
24,https://www.sgcarmart.com/used_cars/info.php?ID=924198&DL=2296,Volkswagen,60800,8660.0,29-Jun-2016,1390,57000.0,Mid-Sized Sedan
25,https://www.sgcarmart.com/used_cars/info.php?ID=914237&DL=2689,BMW,124777,21030.0,13-Dec-2013,2979,112356.0,Sports Car
26,https://www.sgcarmart.com/used_cars/info.php?ID=926680&DL=2425,Kia,24800,6990.0,30-Mar-2009,1591,80168.0,Mid-Sized Sedan
27,https://www.sgcarmart.com/used_cars/info.php?ID=892905&DL=3511,Honda,84800,8410.0,10-Mar-2020,1496,,Stationwagon
28,https://www.sgcarmart.com/used_cars/info.php?ID=926706&DL=1354,BMW,83800,11700.0,29-Sep-2016,1496,89339.0,MPV
29,https://www.sgcarmart.com/used_cars/info.php?ID=924822&DL=2083,Mercedes-Benz,56800,6790.0,20-Jan-2009,1796,156000.0,Luxury Sedan
30,https://www.sgcarmart.com/used_cars/info.php?ID=926585&DL=3301,Toyota,69800,7000.0,17-Sep-2010,2362,,MPV
31,https://www.sgcarmart.com/used_cars/info.php?ID=910327&DL=3403,Kia,29800,5960.0,28-Sep-2010,1591,140000.0,Mid-Sized Sedan
32,https://www.sgcarmart.com/used_cars/info.php?ID=900785&DL=3293,Toyota,36888,14120.0,16-Jan-2012,2362,,MPV
33,https://www.sgcarmart.com/used_cars/info.php?ID=915646&DL=3707,Toyota,21000,9190.0,27-Mar-2012,1497,300000.0,Hatchback
34,https://www.sgcarmart.com/used_cars/info.php?ID=926760&DL=3003,Mercedes-Benz,88500,20370.0,21-Dec-2012,2997,68525.0,Luxury Sedan
35,https://www.sgcarmart.com/used_cars/info.php?ID=924461&DL=1258,Hyundai,80800,10130.0,01-Dec-2017,1999,26580.0,SUV
36,https://www.sgcarmart.com/used_cars/info.php?ID=926541&DL=2025,Nissan,66888,7360.0,07-Sep-2018,1598,32126.0,Mid-Sized Sedan
37,https://www.sgcarmart.com/used_cars/info.php?ID=883100&DL=3511,Toyota,95800,9340.0,23-Jan-2020,1496,,MPV
38,https://www.sgcarmart.com/used_cars/info.php?ID=923761&DL=1258,Hyundai,63800,8340.0,20-Jun-2017,1591,38105.0,Hatchback
39,https://www.sgcarmart.com/used_cars/info.php?ID=919864&DL=2954,Audi,233888,24780.0,14-May-2018,2995,24800.0,Sports Car
40,https://www.sgcarmart.com/used_cars/info.php?ID=926698&DL=3705,Subaru,86800,13560.0,29-Feb-2016,1998,52000.0,Sports Car
41,https://www.sgcarmart.com/used_cars/info.php?ID=926539&DL=2025,Nissan,81888,10850.0,24-Jan-2017,1997,54236.0,SUV
42,https://www.sgcarmart.com/used_cars/info.php?ID=926720&DL=2849,BMW,75200,11410.0,26-Feb-2016,1499,60140.0,Luxury Sedan
43,https://www.sgcarmart.com/used_cars/info.php?ID=926769&DL=1292,Honda,66500,8560.0,22-Feb-2018,1496,,Stationwagon
44,https://www.sgcarmart.com/used_cars/info.php?ID=926670&DL=3750,Mercedes-Benz,31800,9380.0,24-Feb-2009,1796,137182.0,Luxury Sedan
45,https://www.sgcarmart.com/used_cars/info.php?ID=917686&DL=2725,Ford,77800,9630.0,30-Jun-2017,1498,19500.0,MPV
46,https://www.sgcarmart.com/used_cars/info.php?ID=926009&DL=1000,Lexus,398800,44870.0,18-Aug-2017,4969,18900.0,Sports Car
47,https://www.sgcarmart.com/used_cars/info.php?ID=897408&DL=3518,Toyota,132800,15160.0,27-Dec-2017,2493,52500.0,MPV
48,https://www.sgcarmart.com/used_cars/info.php?ID=906120&DL=3722,Toyota,53800,7700.0,18-Jan-2017,1496,57000.0,Mid-Sized Sedan
49,https://www.sgcarmart.com/used_cars/info.php?ID=923197&DL=2083,Chrysler,88800,9370.0,02-Dec-2016,2776,108000.0,MPV
50,https://www.sgcarmart.com/used_cars/info.php?ID=926738&DL=1213,Mitsubishi,72800,10660.0,25-May-2016,2360,55126.0,SUV
51,https://www.sgcarmart.com/used_cars/info.php?ID=924145&DL=1463,BMW,99999,12250.0,28-Jul-2017,1499,58000.0,SUV
